titre,date,genre,durée,réalisateur,distributeur,acteurs,titre_original,nationalités,langue_d_origine,type_film,annee_production,budget,note_presse,note_spectateurs,nombre_article,recompenses,description
What She Said,,,,Amy Northup,,"Jenny Lester,Juliana Jurenas,Britt Michael Gordon",,,Anglais,Long-métrage,2021,-,,,,,"Sam, candidate au doctorat, devrait avoir presque terminé sa thèse. Au lieu de cela, elle a passé l'année dernière à faire des allers-retours au tribunal pour porter plainte contre son violeur. Lorsqu'elle apprend que le procès a été reporté une fois de plus, Sam se rend dans la cabane isolée de sa famille dans les bois de Virginie, faisant ainsi disparaître tous les membres de sa vie. Quelques jours avant Thanksgiving, la retraite de Sam est interrompue par l'irruption de son frère, accompagné des amis les plus proches de Sam, pour mettre en scène une pseudo-intervention et la convaincre de retourner en ville pour terminer le procès."
A Bird Flew In,,,,Kirsty Bell,,"Sadie Frost,Derek Jacobi,Jeff Fahey",,"Grande-Bretagne,France",Anglais,Long-métrage,2021,-,,,,,"Durant le confinement afin d'enrayer la propagation de l'épidémie de coronavirus à travers le monde, les acteurs reprennent depuis chez eux le script qui aborde six récits liés entre eux..."
A More Perfect Union,,,,Ian Mark,,"Sarah Ann Masse,Quei Tann,Ian Mark",,,Anglais,Long-métrage,2021,-,,,,,"Mars 2020. A la veille d'un procès, un dénonciateur de l'Agence nationale de la sécurité (NSA) apprend qu'il est infecté par le coronavirus. Il est contrait alors de s'isoler loin de sa femme et de leur enfant."
Don’t Tell Mom the Babysitter’s Dead,,,,Bille Woodruff,,Tyra Banks,,,Anglais,Long-métrage,2021,-,,,,,Un remake de Panique chez les Crandell qui voit l'aîné d'une famille gérer ses frères et soeurs quand la babysitter engagée décède.
Don’t Log Off,,,,Brandon Baer,,"Ariel Winter,Luke Benward,Ashley Argota",,,Anglais,Long-métrage,2021,-,,,,,"Au début de la pandémie de COVID-19, alors que le confinement vient de commencer, une jeune fille qui doit fêter virtuellement son anniversaire avec ses amis est portée disparue."
A Horse Walks Into a Bar,,,,Mark Duplass,,,,,Anglais,Long-métrage,2021,-,,,,,"La vie d'un humoriste de stand-up, confronté aux secrets de son passé."
When Katie Met Cassidy,,,,Camille Perri,,,,"U.S.A.,Grande-Bretagne",Anglais,Long-métrage,2021,-,,,,,
Where I End,,,,Sophia Takal,,,,,Anglais,Long-métrage,2021,-,,,,,"Dans un futur proche, les souvenirs et la mémoire peuvent être sauvegardés informatiquement. Après sa mort, un homme est ainsi réanimé et tente de découvrir si sa femme est mêlée à sa disparition..."
Mizmoon,,,,David Brown,,,,,Anglais,Long-métrage,2021,-,,,,,"Retour sur le parcours criminel de Patricia Soltisyk dite "" Mizmoon "". L'étudiante a fondé avec son amante et une détenue évadée - obsédée par les armes et les explosifs -, le groupe terroriste d'extrême gauche américain, l'Armée de libération symbionaise (ALS). Dans les années 1970, ils ont commis des braquages, des meurtres et ont kidnappé Patty Hearst, la petite-fille du magnat de l'édition américaine William Randolph Hearst."
Bitter Root,,,,Regina King,,,,,Anglais,Long-métrage,2021,-,,,,,D'après le comics éponyme de David F. Walker.
Tito : Peace of Heaven,,,,Andreina P. Aristeiguieta,,Emily Tosta,,,Espagnol,Long-métrage,2021,-,,,,,"Après une tentative de suicide ratée, Amy rencontre Tito, un garçon de 3 ans, qui est dans le coma après avoir failli se noyer dans une piscine, au sein de l'unité de soins intensifs d'un l'hôpital. A travers leurs rêves respectifs, Tito et Amy communiquent. Le petit garçon va donner la force à la jeune fille de reprendre sa vie en main..."
Corduroy,,,,Jon Dorsey,,,,,Anglais,Long-métrage,2021,-,,,,,
Americanish,,,,Iman Zawahry,,"George Wendt,David Rasche,Kapil Talwalkar",,,Anglais,Long-métrage,2021,-,,,,,"Le quotidien des sœurs Sam et Maryam Khan, et de leur cousine Ameera, entre amour, carrière et pressions familiales à Jackson Heights, dans le Queens."
Mr. Birthday,,,,Dan Hunter,,"Jason London,Eric Roberts,Anna Marie Dobbins",,,Anglais,Long-métrage,2021,-,,,,,"Barry fait la rencontre du mystérieux M. Jay. Ce dernier présente à Barry l'International Birthday Network, une agence qui aide les enfants du monde entier souffrant d'anniversaires minables."
Treat,,,,Nathan Ballingrud,,Kiernan Shipka,,,Anglais,Long-métrage,2021,-,,,,,"Les habitants d'une ville américaine apparemment parfaite concluent un accord avec un mystérieux étranger doté de pouvoirs surnaturels pour l'aider à se remettre des troubles sociaux. Lorsque la ville prend du retard dans ses paiements, un trio d'adolescents, dont le leader est Allie West, doit percer le secret de ses pouvoirs."
The Sleeping Negro,,,73,Skinner Myers,,"Rae Dawn Chong,David Fumero,Julie McNiven",,,Anglais,Long-métrage,2021,-,,,,,"Confronté à une série d'incidents à caractère raciste, un jeune homme noir doit surmonter la rage, l'aliénation et le désespoir afin de trouver sa propre humanité."
Night At The Museum Reboot,,,,,,,,,Chinois,Long-métrage,2021,-,,,,,Remake chinois de
Sweet Navidad,,,88,Brittany Underwood,,"Camila Banus,Mark Hapka,David Fumero",,,Anglais,Télefilm,2021,-,,,,,"Carmen est une pâtissière excentrique et adorable, qui rêve d'ouvrir un jour sa propre boutique d'influence portoricaine, comme celle que sa famille possédait sur l'île. En attendant, elle présente ses délices dans un café local, Coqui, où elle travaille avec sa sœur, Pilar. Lorsque le propriétaire d'un hôtel local, Victor Flores, découvre ses talents, elle obtient un poste de chef pâtissier. Carmen est associée au chef perfectionniste Jax, avec lequel elle est souvent en désaccord. Alors qu'ils se lancent dans une course contre la montre pour assembler leur menu de fête, Carmen et Jax réalisent qu'ils ont beaucoup à apprendre l'un de l'autre et finissent par s'entendre pour créer un menu vraiment inspiré juste à temps pour Noël."
"Anne, With Love",,,,George Henry Horton,,"Blaine Morris,Mena Suvari,Danielle Harris",,,Anglais,Long-métrage,2021,-,,,,,Anne est une peintre qui lutte contre ses démons intérieurs après avoir été forcée de vivre dans la solitude jusqu'à ce que son mari l'a quittée sans prévenir.
Anatomia,,,108,Aleksandra Jankowska,,"Karolina Kominek-Skuratowicz,Andrzej Poniedzielski,Anna Krotoska",,,Polonais,Long-métrage,2021,-,,,,,"Mika arrive en Pologne pour rendre visite à l'hôpital à son père, qui souffre de graves lésions cérébrales et de pertes de mémoire. C'est la première fois qu'ils se revoient depuis de nombreuses années. Pourtant, son père pense qu'ils vivent encore ensemble et qu'elle est une adolescente."
Amarillo,,,,Ate de Jong,,,,,Anglais,Long-métrage,2021,-,,,,,"Dans les coulisses d'une série de télé-réalité musicale, de deux jeunes auteurs-compositeurs-interprètes qui prétendent être amants pour la caméra et finissent par former un couple dans la vie réelle. ."
Distancing Socially,,,,Christopher Blake Johnson,,"Alan Tudyk,Sarah Levy,Rory Scovel",,,Anglais,Long-métrage,2021,-,,,,,"En utilisant la technologie à distance, le film explore l'amour et l'amitié dans un monde de connectivité accrue à cause d'un confinement et qui conduit ironiquement à une plus grande mécommunication entre les êtres."
El otro Tom,,,110,Rodrigo Plá,"
3 nominations
","Julia Chávez,Israel Rodriguez,Leah Miller",,"Mexique,U.S.A.",Espagnol,Long-métrage,2021,-,,,,3 nominations,"Elena est une mère célibataire qui dépend des services sociaux. Son fils Tom a des troubles comportementaux et de ce fait, on le stigmatise à l'école comme un ""enfant à problèmes"". L'absence du père rend leur relation compliquée. Tom sera diagnostiqué et suivi pour ""Syndrôme de déficit de l'attention et d'hyperactivité"". Cependant, un étrange accident mettra sa mère en garde contre tout traitement psychiatrique. Son refus de lui faire suivre ce traitement provoquera la menace des services sociaux de lui retirer la garde de Tom."
No Loss // No Gain,,,,Christian Rousseau,,"John Valley,Amanda Joy Erickson,Kevin McCarthy",,,Anglais,Long-métrage,2021,-,,,,,Un mystérieux Robin des Bois des temps modernes offre aux victimes d'un braquage de banque une opportunité de gagner un million de dollars...
A bili smo vam dobri,,,72,Branko Schmidt,,"Rene Bitorajac,Milivoj Beader,Niksa Butijer",,"Croatie,Bosnie-Herzégovine",Serbo-Croate,Long-métrage,2021,-,,,,,"Vingt-cinq ans après la guerre pour l'indépendance de la Croatie, les anciens combattants de l'époque, aujourd'hui des hommes mécontents réduits au silence par des pensions se retrouvent autour de l'idée d'un musée de la patrie dans l'ancien bâtiment Paromlin au centre de Zagreb. La construction ayant été interrompue, les vétérans prennent le contrôle de Paromlin. Ils répondent à la police par des menaces de bouteilles de gaz, et aux forces spéciales par des menaces d'armes. Un ancien commandant leur promet un nouvel emplacement pour le musée, mais ils se font à nouveau avoir. Les jeunes qui ont pris la défense des anciens combattants, profondément déçus par la façon dont les autorités traitent les hommes qui ont créé la Croatie, se tournent vers l'extrême-droite."
A Brixton Tale,,,76,Darragh Carey,,"Ola Orebiyi,Michael Maloney,Barney Harris",,"Grande-Bretagne,Allemagne",Anglais,Long-métrage,2021,-,,,,,Une histoire d’amour dramatique entre une jeune youtubeuse blanche de la classe moyenne et un jeune garçon noir venu d’un quartier populaire qu’elle choisit comme sujet de ses vidéos.
The Mentor,,,,Susanna Fogel,,,,,Anglais,Long-métrage,2021,-,,,,,Deux femmes de générations différentes doivent collaborer pour mettre la main sur un trafiquant d'armes en fuite.
Vetro,,,,Domenico Croce,,"Carolina Sala,Tommaso Ragno,Marouane Zotti",,,Italien,Long-métrage,2021,-,,,,,"Une jeune ""hikikomori"", nom donné aux adolescents qui choisissent de transformer leur chambre en cellule de prison, espionne ses voisins. Elle se rend compte que quelque chose d'effrayant se déroule dans l'appartement d'en face. Mais son désir d'enquêter se heurte à l'impossibilité de quitter sa chambre..."
Bubble,,,,Aleksi Salmenperä,,"Tommi Korpela,Anna-Maija Tuokko,Stella Leppikorpi",,,Finnois,Long-métrage,2021,-,,,,,"Une jeune fille voit son monde s'effondrer lorsqu'elle découvre que sa mère a une liaison. Elle qui prône le féminisme et l'amour libre, mais en théorie seulement, car son libéralisme n'inclut manifestement pas ses propres parents."
Il mostro della cripta,,,116,Daniele Misischia,,"Pasquale Petrolo,Tobia De Angelis,Amanda Campana",,,Italien,Long-métrage,2021,-,,,,,"1988. En parcourant le dernier numéro de sa bande dessinée préférée, un garçon réalise certaines analogies entre son histoire et les événements atroces qui sèment la mort et la terreur dans le village où il vit."
Splendid Isolation,,Science fiction,80,Urszula Antoniak,,"Thomas Ryckewaert,Anneke Sluiters,Khadija El Kharraz Alami",,"Pays-Bas,Pologne",Anglais,Long-métrage,2021,-,,,,,"Deux amantes vivant ensemble sur une île isolée sont contraintes de rester physiquement séparées après que l'une d'elles ait contracté un virus. Leur isolement est rompu par l'arrivée d'une troisième personne immunisée, qui peut donc entrer en contact direct avec elles."
"Maman, papa, l’extraterrestre et moi",,,,Stéphane Malandrin,,,,,Français,Long-métrage,2021,-,,,,,Les aventures d’un petit garçon de 8 ans et d’un extraterrestre qui se nourrit de l’énergie des téléphones portables.
Right In Front Of Me,,,,Linda-Lisa Hayter,,"Janel Parrish,Marco Grazzini,Mercedes de la Cruz",,,Anglais,Télefilm,2021,-,,,,,"Carly, styliste spécialisée dans les robes de mariée, a une seconde chance qui s'offre à elle afin de séduire son béguin du lycée. Son ami, Nick, va lui donner des conseils... Et si c'était lui, l'homme qui lui convient ?"
"Silent Night, Deadly Night Reboot",,,,,,,,,Anglais,Long-métrage,2021,-,,,,,
Meurtres en eaux troubles : La villa hantée,,,93,Michael Schneider (II),,"Matthias Koeberlin,Nora von Waldstätten,Hary Prinz",Die Toten vom Bodensee: Der Wegspuk,,Allemand,Long-métrage,2021,-,,,,,"Micha Oberländer et Hannah Zeiler enquêtent sur un meurtre dans les ruines d'une villa, autour de la légende du fantôme et de la malédiction d'Hörbranz ."
Untitled Arnaud Malherbe New Movie,,,,Arnaud Malherbe,,,,,Français,Long-métrage,2021,-,,,,,"Un film d’aventure, sur l’odyssée d’une colonne de Hussards au cœur d’une guerre napoléonienne."
Untitled Paranormal Thriller Movie for Blumhouse by John Ridley,,,,John Ridley,,,,,Anglais,Long-métrage,2021,-,,,,,
Untitled Jack Johnson Biopic,,,,,,,,,Anglais,Long-métrage,2021,-,,,,,Un biopic sur le boxeur champion du monde des poids lourds américain Jack Johnson.
Bubble,,,,Jordan Morris,,,,,Anglais,Long-métrage,2021,-,,,,,"Un groupe d'amis se forme grâce à une application utilisée pour chasser les monstres, baptisée Huntr."
How to Talk with Spirits,,,,Quentin Lee,,"Veronica Cartwright,Julia Nickson,Michael Copon",,,Anglais,Long-métrage,2021,-,,,,,"June Ahern est une voyante retraitée qui collabore avec les forces de l'ordre de San Francisco pour retrouver les personnes disparues de la région. Grâce à ses talents particuliers, Ahern aide la police à résoudre le meurtre de la fille de Yuko Tanaka, dont le fantôme hante ses proches."
Shadowman,,,,Reginald Hudlin,,,,,Anglais,Long-métrage,2021,-,,,,,"Un musicien afro-américain de la Nouvelle-Orléans est infecté par un esprit qui lui permet d'avoir des capacités d'un autre monde. Il devient alors Shadowman, défenseur mystique de la Terre contre une invasion démoniaque."
Burning at Both Ends,,,110,Matthew Hill,,"Cary Elwes,Jason Patric,Greer Grammer",,,Anglais,Long-métrage,2021,-,,,,,"Un petit groupe de survivants dissidents qui, pris derrière les lignes ennemies, doivent utiliser une radio pour diffuser un message d'espoir aux autres survivants."
Kilakoltatás,,,,Máté Fazekas,,"Ákos Orosz,Mari Nagy,Blanka Mészáros",,,Hongrois,Long-métrage,2021,-,,,,,"Durant une journée, le conflit qui oppose un ambitieux huissier de justice et une vieille femme endettée qui veut protèger sa maison. En raison de la forte résistance de cette dernière, de plus en plus d'autorités doivent s'impliquer, créant un chaos absurde..."
Hommage,,,107,Shin Su-won,"
1 nomination
","Jeong-eun Lee,Hae-hyo Kwon,Tang Joon-Sang",Omaju,,Coréen,Long-métrage,2021,-,,,,,"Ji-wan est réalisatrice. Son nouveau film est un bide et à la maison ça ne va guère mieux, entre un mari irascible et un fils qui promet de vivre aux crochets de ses parents. C’est alors que les Archives du film lui proposent de restaurer le long- métrage d’une cinéaste des années 60. La tâche est immense, une partie du son est manquante. Ji- wan s’embarque dans une véritable chasse au trésor."
Capeshooters,,,,,,,,,Anglais,Long-métrage,2021,-,,,,,Deux paparazzi spécialisés dans les clichés de superhéros découvrent que l'un d'eux est en fait animé d'intentions maléfiques...
Együtt kezdtük,,,,Yvonne Kerékgyártó,,"Zoltán Mucsi,Anna Pálmai,Eva Kerekes",,,Hongrois,Long-métrage,2021,-,,,,,"Marci et ses camarades de classe - Franciska, Juli, Renato, Ádi, Gigi, Nóri, Benett et Geri -terminent le lycée en 2011. Après la remise des diplômes, chacun d'entre eux prendra un chemin différent. Certains vont poursuivre leurs études, d'autres vont entrer dans le monde du travail... Leur trajectoire est racontée en flash-back, dix ans plus tard."
The Book of Fish,,,126,Lee Joon-ik,"
1 nomination
","Kyung-Gu Sol,Byun Yo-han,Jeong-eun Lee",,,Coréen,Film à sketches,2021,-,,,,,"En l’an 1801, JEONG Yak-jeon, érudit proche conseiller du roi, se voit exilé de la cour à la mort du souverain. Dans ce royaume à la culture confucéenne, sa foi catholique est très mal vue par la régente et son entourage. Persécuté, il est donc chassé loin de la capitale et assigné sur l’île d’Heuksan, où son arrivée est un événement, notamment pour un jeune pêcheur du nom de Chang-dae."
