titre,date,genre,durée,réalisateur,distributeur,acteurs,titre_original,nationalités,langue_d_origine,type_film,annee_production,budget,note_presse,note_spectateurs,nombre_article,recompenses,description
Emilia,,,97,César Sodero,,"Sofia Palomino,Claudia Cantero,Ezequiel Díaz",,,Espagnol,Long-métrage,2020,-,,,,,"Après une rupture avec sa petite amie, Emilia revient dans le village de sa mère, quelque part en Patagonie. Elle essaie de décider comment elle veut continuer sa vie, mais est confrontée aux personnes et aux sentiments de son passé."
Adoring,,,,Larry Yang,,,Chong ai,,Anglais,Long-métrage,2020,-,,,,,Six histoires d'amour entre des propriétaires d'animaux de compagnie d'âges différents.
Kto-nibud videl moyu devchonku?,,,99,Angelina Nikonova,,"Yuriy Borisov,Vasiliy Butkevich,Anna Chipovskaya",,,Russe,Long-métrage,2020,-,,,,,"Sergei et Kira étaient considérés comme le plus beau couple parmi les cinéphiles de Saint-Pétersbourg au début des années 1990. Leur histoire d'amour s'est terminée par le départ de Kira, qui est partie pour une nouvelle vie, une nouvelle relation. Sergei est mort peu après. Ce n'est que quelques années plus tard que Kira réalise qu'elle n'a jamais cessé d'aimer Sergei..."
Fencer,,,,Jasmine McGlade,,"Casey Affleck,Zoe Saldana",,"Grande-Bretagne,U.S.A.",Anglais,Long-métrage,2020,-,,,,,
Bad Impulse,,,99,Michelle Danner,,"Grant Bowler,Sonya Walger,David Coussins",,,Anglais,Long-métrage,2020,-,,,,,"À la suite d'un événement traumatisant, un père de famille achète un système de sécurité dernier cri mais qui détruit lentement ce qu'il souhaite le plus protéger."
Somos Ecos,,,,Julian Diaz Velosa,,,,,Espagnol,Long-métrage,2020,-,,,,,"Durant la guerre civile contre les FARC en Colombie, trois jeunes gens sont obligés de subir une transformation physique et mentale afin de survivre dans la jungle..."
Impractical Jokers: The Movie,,,93,Chris Henchy,,"Brian Quinn,Joe Gatto,Sal Vulcano",,,Anglais,Long-métrage,2020,-,"3,1",,,,"Quatre amis, Joe, Q, Murr et Sal, alias les Jokers, se lancent des défis qu'ils doivent relever à tour de rôle en caméra cachée."
Mofiala,,,26,Boris Kpadenou,,,,,Français,Long-métrage,2020,-,,,,,"Allant à l'encontre de sa communauté et des projets de son mari, Ayélé décide d'envoyer sa fille Mofiala à l'école ce qui lui vaut d'être méprisée et envoyée en prison par le chef du village. Mais des années plus tard, une épidémie menace le village et leur seul espoir semble être Mofiala qui a réussi ses études et qui est à présent docteur et chercheuse en bactériologie."
Carrier,,,,Dan Blank,,"Cynthia Erivo,James Wellington",,,Anglais,Long-métrage,2020,-,,,,,
Comedians,,,,Gabriele Salvatores,,"Alessandro Besentini,Francesco Villa,Natalino Balasso",,,Italien,Long-métrage,2020,-,,,,,
Zátopek,,,,David Ondricek,,"Václav Neuzil,Martha Issová,Robert Mikluš",,,Tchèque,Long-métrage,2020,-,,,,,"Biopic sur Emil Zátopek, l'athlète tchécoslovaque spécialiste des courses de fond, du 5 000 mètres au marathon. En septembre 1951, il réalise la prouesse de battre en une seule course 4 records du monde différents. Considéré comme l'un des plus grands coureurs de tous les temps, il a marqué les esprits à la suite de son triplé historique lors des Jeux olympiques d'Helsinki où il a remporté successivement le 10 000 mètres, le 5 000 mètres et le marathon — distance qu'il courait pour la première fois —, performance qui n'a jamais été reproduite depuis."
¡Corten!,,,,Marc Ferrer,,"Marc Ferrer, La Prohibida,Samantha Hudson",,,Espagnol,Long-métrage,2020,-,,,,,Le malchanceux cinéaste Marcos est sur le plateau de son nouveau film - un giallo queer - lorsqu la ville de Barcelone est frappée par une série de meurtres horribles... tous apparemment liés à Marcos.
Koza Nostra,,,,Giovanni Dota,,"Irma Vitovska-Vantsa,Giovanni Calcagno,Lorenzo Scalzo",,"Italie,Ukraine",Italien,Long-métrage,2020,-,,,,,"Quand Vlada Koza devient grand-mère pour la première fois, elle quitte les Carpates pour aller rejoindre sa fille en Italie. Malheureusement, la jeune femme n'apprécie pas les attitudes étouffantes de sa mère et la met à la porte. Vlada se retrouve seule et sans le sou dans l'arrière-pays sicilien. Bientôt, la grand-mère ukrainienne devient alors la gouvernante de Don Fredo, le chef du clan Laganà, une famille mafieuse dysfonctionnelle."
Kerr,,,101,Tayfun Pirselimoglu,,"Erdem Şenocak,Jale Arıkan,Rıza Akın",,"Turquie,Grèce,France",Turc,Long-métrage,2020,-,"2,8",,1 Critique Spectateur,,"Can est l'unique témoin d'un meurtre commis dans la gare d'une ville étrange. Par la suite, il se retrouve lui-même impliqué dans une histoire ambiguë. Mais toutes ses tentatives pour s'échapper de cet enfer échouent."
A Sunburnt Christmas,,,,Christiaan Van Vuuren,,"Daniel Henshall,Sullivan Stapleton,Ling Cooper Tang",,,Anglais,Long-métrage,2020,-,,,,,Une mère célibataire élève avec difficulté ses enfants dans la ferme familiale. Leur quotidien est bouleversé par l'arrivée d'un criminel en fuite qui s'introduit dans leur propriété et leur vie.
Tereza37,,,100,Danilo Serbedzija,,"Lana Baric,Ivana Roscic,Leon Lucev",,,Serbo-Croate,Long-métrage,2020,-,"3,0",,1 Critique Spectateur,,"Après plusieurs fausses couches, le gynécologue de Tereza, pour lui remonter le moral, lui propose d'essayer de concevoir avec un autre partenaire. Cette remarque bouleverse sa vie monotone et l'oriente vers une nouvelle direction..."
Un Noël qui vient du cœur,,Romance,90,John Bradshaw,,"Rebecca Dalton,Aaron Ashmore,Michael Therriault",The Santa Squad,,Anglais,Long-métrage,2020,-,,,11 Photos,,"Allie est embauchée au sein de la ""Brigade de Noël"", une société spécialisée dans la préparation des fêtes. Elle est chargée d'aider la famille Church, composée de Gordon, un homme d'affaires débordé, ses deux filles Iris et Rose et son austère compagne Kimmee. Allie fait de son mieux pour apporter un peu de magie dans leur foyer, ce à quoi Gordon ne sera finalement pas indifférent…"
Dial A for Aunties,,,,Nahnatchka Khan,,,,,Anglais,Long-métrage,2020,-,,,,,
Inez & Doug & Kira,,,97,Julia Kots,,"Michael Chernus,Tawny Cypress,Talia Thiesfield",,,Anglais,Long-métrage,2020,-,,,,,"Après le suicide inattendu d'Inez, qui n'a laissé aucune explication sur son geste. Sa sœur jumelle, Kira, et son fiancé, Doug tentent de résoudre le mystère qui entoure la mort d'Inez."
Cher Noël,,Romance,90,Emily Moss Wilson,,"Melissa Joan Hart,Jason Priestley,Robin Givens",Dear Christmas,,Anglais,Télefilm,2020,-,"3,0",,,,"Natalie Morgan est l'animatrice d'un podcast populaire "" Holiday Love ""qui relate à l'antenne des réelles romances de vacances. Pour ses auditeurs, Natalie est une experte en amour mais sa vie sentimentale est plutôt désastreuse et vide. Alors que Natalie se prépare à entreprendre une tournée de promotion pour son nouveau livre, elle s'arrête dans sa famille pour passer Noël et célébrer le 50e anniversaire de mariage de ses parents. Bientôt, elle va faire la connaissance du beau pompier, Jack."
French Biryani,,,116,Pannaga Bharana,,"Danish Sait,Rangayana Raghu,Sindhu Sreenivasa Murthy",,,Autre,Long-métrage,2020,-,,,,,"Simon, représentant d'une société pharmaceutique française et Asgar, chauffeur automobile local de Shivajinagar, partagent un voyage de deux jours au Bengaluru. Ce voyage tortueux change leur façon de voir la vie."
Ill: Final Contagium,,Fantastique,105,Kai E. Bogatzki,,"Ximena del Solar,Chiara Pavoni,Rayloren Mata",,"Allemagne,Italie,Chili","Italien, Espagnol, Allemand, Anglais",Film à sketches,2020,-,"2,6",,1 Critique Spectateur,,"Ill est une anthologie d’horreur liant virus expérimentaux et argent. Des bactéries expérimentales propagées par de l’argent volé, de la chirurgie esthétique clandestine, des privilèges financiers pour rester en vie. L’infection est totale et les histoires se rejoignent."
Bell Book and Candle,,,,,,,,,Anglais,Long-métrage,2020,-,,,,,
Malamander,,,,Josh Cooley,,,,,Anglais,Long-métrage,2020,-,,,,,
The Runners,,,98,Micah Lyons,,"Micah Lyons,Tom Sizemore,Glenn Morshower",,,Anglais,Long-métrage,2020,-,"2,5",,,,"Après avoir perdu leurs parents dans un accident de voiture, Ryan doit élever sa sœur adolescente, Zoe. Un soir, elle se rend en cachette à une fête. Elle est enlevée par un charmant garçon qui a l'intention de la vendre à un cartel de trafic d'êtres humains. Ryan et son meilleur ami n'ont que quelques heures pour la retrouver et la sauver avant qu'elle ne soit vendue..."
Red Winter,,,90,Steven C. Pitts,,"Vernon Davis,Ashley A. Williams,Rockmond Dunbar",,,Anglais,Long-métrage,2020,-,"2,8",,,,"A cause d'une enfance difficile, Carla Andrews a très tôt développer des compétences pour la survie. Son père, Daniel, un ami et elle se retrouvent bloqués dans une tempête de neige au Colorado après un voyage en motoneige. La relation entre Carla et Daniel est mise à rude épreuve renforcée par des températures inférieures à zéro..."
L'Écrivain de la famille,,,,Jérôme Cornuau,,,,,Français,Long-métrage,2020,-,,,,,
Untitled Mourad Boucif Movie 2020,,,80,Mourad Boucif,,"Jawad Elbe,Delphine Depardieu",,"Belgique,France",Français,Long-métrage,2020,-,,,,,Prison de Charleroi. Des hommes et des femmes sont enfermés car ils sont jugés trop différents pour la société. Ceux qui tentent de se rebeller sont sévèrement réprimandés...
Beast Beast,,,85,Danny Madden,,"Shirley Chen,Courtney Dietz,Daniel Rashid",,,Anglais,Long-métrage,2020,-,"3,0",,,,"Aux États-Unis, Krista et Nito se rencontrent autour de leurs passions respectives, le skate et le théâtre. Leurs vies et celle d’Adam, amateur d'armes, vont bientôt s'entremêler, jusqu'au point de rupture... (Synopsis officiel fourni par le Festival International du Film de La Roche-sur-Yon)"
È per il tuo bene,,,,Rolando Ravello,,"Marco Giallini,Vincenzo Salemme,Giuseppe Battiston",,,Italien,Long-métrage,2020,-,,,,,"Trois pères de famille sont désespérés. Leurs filles respectives vont se marier. Les futurs époux ne sont évidemment pas pas à la hauteur selon les papas. Estimant qu'ils agissent dans l'intérêt de leurs filles, ils unissent leurs forces afin d'éliminer le plus rapidement possible les trois prétendants..."
Nasir,,,85,Arun Karthick,,"Koumarane Valavane,Sudha Ranganathan, Gayatri",,"Inde,Pays-Bas,Singapour","Hindi, Tamoul",Long-métrage,2020,-,,,,,Nasir travaille sans relâche pour se débrouiller et soutenir sa famille mais garde un côté lyrique dans les lettres d'amour poétiques et passionnées qu'il écrit à sa femme Taj.
The Legend Hunters,,,,Simon West,,"Zhang Hanyu,Wu Jiang,Celina Jade",,,Mandarin,Long-métrage,2020,-,,,,,Des maîtres pilleurs de tombes s'intéressent tout particulièrement à une sépulture très ancienne...
Newsflash,,,,Alfonso Gomez-Rejon,,Chris Pine,,,Anglais,Long-métrage,2020,-,,,,,"Un retour sur le traitement de la mort de John F. Kennedy par la chaîne CBS, alors que le journaliste Walter Cronkite s'apprête à annoncer la nouvelle en direct."
Alice + Freda Forever,,,,Jennifer Kent,,,,,Anglais,Long-métrage,2020,-,,,,,"En 1892, à Memphis (état du Tennessee), l'histoire d'amour entre deux jeunes filels débouche sur une série de meurtres dont le retentissement est national..."
Come Closer,,,,David Slade,,,,,Anglais,Long-métrage,2020,-,,,,,L'histoire d'une architecte sous l'emprise de forces invisibles... A moins qu'elle ne soit tout simplement en train de perdre la tête ?
Catching Out,,,,Nic Sheff,,,,,Anglais,Long-métrage,2020,-,,,,,L'exploration d'une sous-culture de la jeunesse...
Meurtres en eaux troubles : Le trésor de la peste noire,,,93,Michael Schneider (II),,"Nora von Waldstätten,Matthias Koeberlin,Hary Prinz",Die Toten vom Bodensee: Fluch aus der Tiefe,"Allemagne,Autriche",Allemand,Long-métrage,2020,-,"3,3",,,,"Trois plongeurs remontent des fonds du lac de Constance le légendaire trésor de la peste noire. Florian Friedrichs, le chef de la bande, meurt assassiné peu de temps après, un pfennig dans la bouche et les lèvres cousues, selon ce qui semble être un rituel ancien. Serait-ce la malédiction de la sorcière qui, en échange de cet or, avait guéri la cité de Bregenz de la peste au Moyen Age ?"
Il buco in testa,,,95,Antonio Capuano,,"Teresa Saponangelo,Tommaso Ragno,Francesco Di Leva",,,Italien,Long-métrage,2020,-,,,,,"Inspiré de faits réels, le film raconte l’histoire de Maria, habitante de la province de Naples. Son père a été tué il y a quarante ans par un militant d’extrême gauche. Armée d’un billet pour Milan et d’un revolver, elle décide de rencontrer son assassin, sorti de prison."
"Saxifrages, quatre nuits blanches",,,77,Nicolas Klotz,,"Frédérique Duchêne,Emmanuelle Hiron,Sandrine Roche",,,Français,Long-métrage,2020,-,,,,,"Les saxifrages sont des végétaux qui se développent dans les fêlures des murs, dans les craquellements des roches. Ici, ce sont les êtres qui dans leur errance fleurissent les rues éteintes et sèches de la ville nocturne. Leurs pensées, solitaires ou à deux, courent librement et forment un patchwork de textes. Dialogues, images, musique se superposent à la nuit, ils se décalent et galopent, sèment le trouble dans le réel filmé. Tout est calme, ou presque."
Vladivostok,,Thriller,97,Anton Bormatov,,"Andrey Gryzlov,Vitaliy Kishchenko,Kirill Pletnyov",,,Russe,Long-métrage,2020,-,"3,0",,,,"Viktor, jeune militaire, tue par accident son officier. Incapable d’assumer les conséquences de son acte, il déserte et cherche à quitter le pays depuis le port de Vladivostok. Mais son chemin croise celui de la fantasque Nicki, dont il tombe amoureux."
Mia Misses Her Revenge,,,80,Bogdan Theodor Olteanu,"
3 nominations
","Ioana Bugarin,Maria Popistasu,Ana Maria Guran",,,Roumain,Long-métrage,2020,-,"3,0",,1 Critique Spectateur,3 nominations,Une jeune actrice veut régler ses comptes avec son petit ami violent à travers une sex-tape.
La Face cachée du baklava,,,88,Maryanne Zéhil,,"Claudia Ferri,Arthur Holden,Frédéric Andrei",,,"Français, Arabe",Long-métrage,2020,-,,,,,"La vie sans histoire des sœurs libanaises Houwayda et Joëlle est bouleversée lorsque Houwayda annonce qu'elle accompagne Pierre, son mari québécois, pour une année sabbatique en France."
Man in the Box,,,,Edwin Cannistraci,,Billy Eichner,,,Anglais,Long-métrage,2020,-,,,,,Biopic sur la vie de l'acteur américain Paul Lynde.
Edge of Justice,,,,Jake L. Reid,,"Kelsey Grammer,Jason Flemyng,Sebastien Foucan",,,Anglais,Long-métrage,2020,-,,,,,Un réfugié africain arrive à Londres afin de retrouver sa soeur disparue. Il apprend l'existence d'un sombre commerce d'esclaves sexuelles immigrées. Il s'engage alors pour démanteler le réseau. Il devient autant un héros médiatique que la cible du syndicat du crime à la tête de la chaîne des captives.
Devine Order,,,,Darius McCrary,,Darius McCrary,,,Anglais,Long-métrage,2020,-,,,,,"Une femme riche engage un détective pour résoudre l'enquête qui piétine sur la mort de son mari. Le duo va alors être diriger vers des mondes obscurs, ceux des trafics sexuels et de drogues. Bientôt, un lourd secret va ressurgir..."
Torn: Dark Bullets,,,96,Dan Rizzuto,,"Dexter Bell,William 'Big Sleeps' Stewart,Karen Holness",,,Anglais,Long-métrage,2020,-,"3,0",,,,"Un regard brut et sans vergogne sur les fusillades policières, le racisme et les liens qu'ils partagent. Sans dire que nous connaissons les réponses, mais sans avoir peur de poser les questions directes."
Eden,,,,Ulla Heikkilä,,"Aamu Milonoff,Linnea Skog,Jere Ristseppä",,,Finnois,Long-métrage,2020,-,,,,,"Au sein d'un camp d'été chrétien, trois adolescents sont tiraillés entre l'idéologie religieuse, leur envie d'indépendance et leurs premiers émois amoureux."
Et nox facta est,,,110,Patrick Milani,,"Lydie Synakiewicz,Dominique Detolsan,Michel Sidobre",,,Français,Long-métrage,2020,-,"3,0",,,,- Elles sont revenues.
